datetime,Classic_occ,AI_occ,Classic_price,AI_price,traffic_score,base_entries,actual_entries,lost_entries_step
2022-06-06 04:40:00,180.0,180.0,2.036294739392988,1.75,3.010777039520357,0.25,0.5012142615054408,-0.2512142615054408
2022-06-06 04:45:00,180.0,180.0,2.036294739392988,1.75,2.6930118964479526,0.25,0.2969325955105751,-0.046932595510575104
2022-06-06 04:50:00,180.0,180.0,2.036294739392988,1.75,2.234008993991297,0.25,0.32208892012921003,-0.07208892012921003
2022-06-06 04:55:00,180.0,180.0,2.036294739392988,1.75,1.1992607475392296,0.25,0.35533834697829886,-0.10533834697829886
2022-06-06 05:00:00,180.0,171.55342219604617,2.0521592611071777,1.75,2.4084898895238362,1.5,1.3861285100030287,0.11387148999697128
2022-06-06 05:05:00,180.0,180.0,2.0521592611071777,1.75,2.781149234189418,1.5,1.9595749403788971,-0.4595749403788971
2022-06-06 05:10:00,180.0,180.0,2.0521592611071777,1.75,1.6428438434445245,1.5,1.9848943681906892,-0.4848943681906892
2022-06-06 05:15:00,177.15468232499222,180.0,2.0521592611071777,1.75,0.2305293237594086,1.5,3.4651833247367803,-1.9651833247367803
2022-06-06 05:20:00,119.53342991184334,180.0,2.120618373499545,1.75,0.4808526898887766,1.5,3.4651833247367803,-1.9651833247367803
2022-06-06 05:25:00,89.31757206565969,180.0,2.120618373499545,1.75,0.0,1.5,2.814603459331117,-1.314603459331117
2022-06-06 05:30:00,141.6976453556061,180.0,2.120618373499545,1.75,0.792917456941893,1.5,3.402147638424313,-1.9021476384243128
2022-06-06 05:35:00,173.6718794673392,180.0,2.120618373499545,1.75,0.28597795074683163,1.5,2.9355719864537972,-1.4355719864537972
2022-06-06 05:40:00,92.05721898528222,180.0,2.23695916301681,1.75,0.49829444897592823,1.5,3.4651833247367803,-1.9651833247367803
2022-06-06 05:45:00,65.42447709137487,180.0,2.23695916301681,1.75,0.0,1.5,2.453844358135723,-0.953844358135723
2022-06-06 05:50:00,61.48916231287895,180.0,2.23695916301681,1.75,0.0,1.5,2.722886966859167,-1.2228869668591669
2022-06-06 05:55:00,66.2422757384906,180.0,2.23695916301681,1.75,0.0,1.5,2.5061278682418155,-1.0061278682418155
2022-06-06 06:00:00,26.07849001616475,180.0,2.3314291028430403,1.75,1.0954513620280224,0.5,1.1550611082455935,-0.6550611082455935
2022-06-06 06:05:00,46.32533375123074,180.0,2.3314291028430403,1.75,1.0115146848272905,0.5,1.1550611082455935,-0.6550611082455935
2022-06-06 06:10:00,46.23814047288541,180.0,2.3314291028430403,1.75,0.6047047261590468,0.5,1.050638252551653,-0.5506382525516531
2022-06-06 06:15:00,83.90571442569393,180.0,2.3314291028430403,1.75,1.3439895601412903,0.5,0.8651554403539755,-0.3651554403539755
2022-06-06 06:20:00,74.6864588796033,180.0,2.390308566530639,1.75,1.6102310253271503,0.5,1.0389557776133669,-0.5389557776133669
2022-06-06 06:25:00,93.71553141883793,180.0,2.390308566530639,1.75,1.4358237354525536,0.5,1.1550611082455935,-0.6550611082455935
2022-06-06 06:30:00,98.02228247078939,180.0,2.390308566530639,1.75,2.3274579181040513,0.5,1.0890884290980078,-0.5890884290980078
2022-06-06 06:35:00,89.299231467496,180.0,2.390308566530639,1.75,2.6030351310286983,0.5,1.0094070635791719,-0.5094070635791719
2022-06-06 06:40:00,81.3685747660197,180.0,2.4155951529839768,1.75,4.240919448591387,0.5,0.6822266304739603,-0.18222663047396026
2022-06-06 06:45:00,99.12907427307822,158.75406192115236,2.4155951529839768,1.75,3.3417120427530778,0.5,0.4427712397082864,0.05722876029171359
2022-06-06 06:50:00,78.10102839224416,180.0,2.4155951529839768,1.75,2.3637472235920685,0.5,0.6867397092395483,-0.1867397092395483
2022-06-06 06:55:00,44.78388633104282,180.0,2.4155951529839768,1.75,3.3599676996162753,0.5,0.9828780311869367,-0.48287803118693673
2022-06-06 07:00:00,43.90488302828418,180.0,2.3908016973377006,1.75,2.695228394250638,0.5,0.9885102101446593,-0.48851021014465934
2022-06-06 07:05:00,75.3723562304047,180.0,2.3908016973377006,1.75,4.003807637136622,0.5,0.9284460005222837,-0.42844600052228365
2022-06-06 07:10:00,50.635636749220794,180.0,2.3908016973377006,1.75,2.6731898711429793,0.5,0.7633467250609963,-0.2633467250609963
2022-06-06 07:15:00,47.893187789059134,180.0,2.3908016973377006,1.75,3.5948081733069017,0.5,0.9631577923783324,-0.46315779237833243
2022-06-06 07:20:00,59.87216922205071,180.0,2.3181336140855233,1.75,3.852122082199205,0.5,0.9433875619978159,-0.4433875619978159
2022-06-06 07:25:00,33.63087296898486,180.0,2.3181336140855233,1.75,3.7937767971371845,0.5,0.8979981780481068,-0.3979981780481068
2022-06-06 07:30:00,25.06178425054581,180.0,2.3181336140855233,1.75,4.880691247413195,0.5,0.8787306165091767,-0.3787306165091767
2022-06-06 07:35:00,53.804719057336506,166.57927231515967,2.3181336140855233,1.75,3.7315404344544514,0.5,0.6248268413041548,-0.12482684130415478
2022-06-06 07:40:00,33.20406192096499,180.0,2.201070286237049,1.75,2.6582562639067824,0.5,0.721401826641151,-0.22140182664115104
2022-06-06 07:45:00,58.25642813378084,106.08139207819835,2.201070286237049,1.75,2.5203263500169273,0.5,0.43915371727623514,0.060846282723764855
2022-06-06 07:50:00,67.62472509872445,110.40347443601814,2.201070286237049,1.75,2.331355538851903,0.5,0.48203194859039455,0.017968051409605446
2022-06-06 07:55:00,80.93267168217639,120.50279324299598,2.201070286237049,1.75,3.6296866469938625,0.5,0.5565520586674663,-0.056552058667466265
2022-06-06 08:00:00,76.76949818746859,150.35480883502657,2.0894478457751244,1.75,3.4547741667116147,2.0,2.9481963545264636,-0.9481963545264636
2022-06-06 08:05:00,77.05053309433283,131.65064596788562,2.0894478457751244,1.75,2.564246067345757,2.0,2.662194357607288,-0.6621943576072882
2022-06-06 08:10:00,59.62864386234676,151.4418309242959,2.0894478457751244,1.75,1.5399805764062644,2.0,3.161298510015289,-1.161298510015289
2022-06-06 08:15:00,70.21901128906119,180.0,2.0894478457751244,1.75,1.6219407359134834,2.0,4.009689637030218,-2.0096896370302177
2022-06-06 08:20:00,152.35336705457348,180.0,1.9727562560033363,1.75,2.7701391727537987,2.0,4.165907987739043,-2.1659079877390433
2022-06-06 08:25:00,58.44744134722166,173.2276533219527,1.9727562560033363,1.75,3.161538145908433,2.0,4.003968224166225,-2.0039682241662247
2022-06-06 08:30:00,56.829530415892684,157.06640703948966,1.9727562560033363,1.75,3.8812058950848822,2.0,3.765044775506697,-1.7650447755066971
2022-06-06 08:35:00,58.78890515589106,126.8654438968009,1.9727562560033363,1.75,5.400351519559084,2.0,3.1582117150443554,-1.1582117150443554
2022-06-06 08:40:00,50.97924509867472,144.2102963274552,1.8447645453753982,1.75,3.7927401363834568,2.0,3.73378926212353,-1.7337892621235298
2022-06-06 08:45:00,44.92449339944244,99.45132165239384,1.8447645453753982,1.75,2.6824353568757577,2.0,2.6823596998881,-0.6823596998880999
2022-06-06 08:50:00,34.011191312275244,54.9063752884841,1.8447645453753982,1.75,4.560383803189219,2.0,1.5453928370184178,0.4546071629815822
2022-06-06 08:55:00,27.80548585915123,82.94155362358399,1.8447645453753982,1.75,5.563100265002542,2.0,2.440743208504181,-0.4407432085041809
2022-06-06 09:00:00,43.81695228773132,79.12452181561314,1.7104845382763891,1.75,7.9479521519391305,1.5,1.8296037817451092,-0.3296037817451092
2022-06-06 09:05:00,36.350808235164536,40.621306759442845,1.7104845382763891,1.75,7.943449177105258,1.5,0.958326419220557,0.541673580779443
2022-06-06 09:10:00,40.296168070002125,40.54071795942857,1.7104845382763891,1.75,6.7158948420955245,1.5,0.9762095248745619,0.5237904751254381
2022-06-06 09:15:00,54.52742495110151,39.8818046291656,1.7104845382763891,1.75,7.559410135611673,1.5,0.9806280574544983,0.5193719425455017
2022-06-06 09:20:00,106.55066158664108,34.534631466272714,1.5786616560522106,1.75,6.774813149791187,1.5,0.8674731833625182,0.6325268166374818
2022-06-06 09:25:00,56.027438167503725,31.620158259888807,1.5786616560522106,1.75,6.280942903562704,1.5,0.8117817017474527,0.6882182982525473
2022-06-06 09:30:00,77.46615927481822,31.62452947383352,1.5786616560522106,1.75,5.555582084069279,1.5,0.8302035130351243,0.6697964869648757
2022-06-06 09:35:00,83.8880521077576,37.47623624036128,1.5786616560522106,1.75,5.114940204083506,1.5,1.0065205986842582,0.49347940131574175
2022-06-06 09:40:00,63.44708343595958,37.39190166234821,1.4579807490318917,1.75,3.3569517414298007,1.5,1.0279729848260757,0.4720270151739243
2022-06-06 09:45:00,65.96789731774844,42.83474040149764,1.4579807490318917,1.75,3.2955939475627045,1.5,1.2060908871589198,0.29390911284108023
2022-06-06 09:50:00,63.28936000255709,42.42091033568568,1.4579807490318917,1.75,2.4175746216086367,1.5,1.22404615715589,0.27595384284410995
2022-06-06 09:55:00,56.72347582039485,85.78095151044423,1.4579807490318917,1.75,1.2303566157553436,1.5,2.5381045633536097,-1.0381045633536097
2022-06-06 10:00:00,64.34012176058823,92.77912117272871,1.45,1.75,0.7484264426359788,2.0,3.75568495157093,-1.75568495157093
2022-06-06 10:05:00,50.48931339982893,68.62173417264923,1.45,1.75,1.5745534097583076,2.0,2.9830450339010404,-0.9830450339010404
2022-06-06 10:10:00,45.686220904165275,47.540151975548916,1.45,1.75,5.100994199368036,2.0,2.231492561441355,-0.231492561441355
2022-06-06 10:15:00,46.52132182288757,48.64686913477926,1.45,1.75,4.195149725446786,2.0,2.4814174889181904,-0.48141748891819036
2022-06-06 10:20:00,48.3123872662551,45.31323802562038,1.45,1.75,3.495407325997077,2.0,2.5307955309419814,-0.5307955309419814
2022-06-06 10:25:00,50.74893180273875,55.62349564395204,1.45,1.75,2.9084501947653028,2.0,3.432486765274044,-1.432486765274044
2022-06-06 10:30:00,45.60281421781133,33.94129054226107,1.45,1.75,3.846559588762976,2.0,2.339925483818122,-0.33992548381812204
2022-06-06 10:35:00,33.67346228588899,30.881886446928345,1.45,1.75,3.981882245383803,2.0,2.4115998413435604,-0.4115998413435604
2022-06-06 10:40:00,29.421148044067216,23.439285380658063,1.5,1.75,4.339474363295178,2.0,2.110538243061705,-0.11053824306170501
2022-06-06 10:45:00,38.48797540382086,11.861891451382744,1.5,1.75,4.489305658535272,2.0,1.261084162471746,0.7389158375282541
2022-06-06 10:50:00,33.80961844777818,9.887923617718496,1.5,1.75,4.1899026258426275,2.0,1.283082935959953,0.7169170640400471
2022-06-06 10:55:00,29.407327805146153,9.034618921226155,1.5,1.75,4.097367533908345,2.0,1.5041022130599362,0.4958977869400638
2022-06-06 11:00:00,15.935346625867403,5.924780770425457,1.5,1.75,3.294485238768583,1.75,1.2036854175283682,0.5463145824716318
2022-06-06 11:05:00,16.383780772571235,6.88271774637594,1.5,1.75,5.194134866833284,1.75,1.348727417069608,0.40127258293039203
2022-06-06 11:10:00,22.762728745104678,6.723998600536472,1.5,1.75,5.226051279758539,1.75,1.2725110408194698,0.47748895918053025
2022-06-06 11:15:00,21.641552037404328,5.489038724000601,1.5,1.75,5.359503365867185,1.75,1.0044061899075467,0.7455938100924533
2022-06-06 11:20:00,25.186206791387953,6.504199095811825,1.5,1.75,6.522946955089921,1.75,1.1520260162508384,0.5979739837491616
2022-06-06 11:25:00,19.246803385034948,6.411120844941995,1.5,1.75,5.790357404914546,1.75,1.1002819364498353,0.6497180635501647
2022-06-06 11:30:00,20.87214989441611,6.34402934048752,1.5,1.75,5.041606273810944,1.75,1.055979914028701,0.694020085971299
2022-06-06 11:35:00,18.872892467101824,7.070720648710143,1.5,1.75,5.351185150211545,1.75,1.14253270952118,0.6074672904788201
2022-06-06 11:40:00,18.327952815398657,7.983418915643182,1.5,1.75,4.399094894971974,1.75,1.2533711450873792,0.49662885491262077
2022-06-06 11:45:00,27.276224458789514,12.004060681497275,1.5,1.75,4.529881910743375,1.75,1.832547691444262,-0.082547691444262
2022-06-06 11:50:00,23.903513292380442,9.655429292838345,1.5,1.75,1.7723099476205482,1.75,1.4343873256228534,0.3156126743771466
2022-06-06 11:55:00,31.40686087705547,8.6952397396343,1.5,1.75,2.2911401574042567,1.75,1.2579344036612812,0.4920655963387188
2022-06-06 12:00:00,31.27833953956038,8.949023359387112,1.5,1.75,4.876938753426772,4.0,2.8837208557489244,1.1162791442510756
2022-06-06 12:05:00,35.265240967188454,8.968931329049552,1.5,1.75,4.009935981455623,4.0,2.491984128911051,1.5080158710889489
2022-06-06 12:10:00,42.84799219038385,13.236047688705284,1.5,1.75,4.134341419546294,4.0,3.232297666470887,0.7677023335291131
2022-06-06 12:15:00,29.504653316547763,11.95998703488014,1.5,1.75,3.9744488047077153,4.0,2.605232143944517,1.3947678560554828
2022-06-06 12:20:00,31.40992750766256,17.088569341301937,1.5,1.75,4.32116896752666,4.0,3.359540834565995,0.640459165434005
2022-06-06 12:25:00,29.92912173630046,16.73403502801076,1.5,1.75,4.098995867610321,4.0,2.997641191390585,1.002358808609415
2022-06-06 12:30:00,46.4916934310836,15.788048868967802,1.5,1.75,6.024966106436127,4.0,2.597477706893496,1.4025222931065038
2022-06-06 12:35:00,55.19897193709958,17.364989330234174,1.5,1.75,5.751025090696208,4.0,2.641446617741243,1.3585533822587572
2022-06-06 12:40:00,64.34246112145738,20.431488654571822,1.5,1.75,4.796168587970986,4.0,2.889939502757259,1.110060497242741
2022-06-06 12:45:00,65.37947266079549,19.584300066784298,1.5,1.75,4.660361910242097,4.0,2.5885678287190177,1.4114321712809823
2022-06-06 12:50:00,73.81170570136076,19.895184046712828,1.5,1.75,4.341835727839438,4.0,2.467922318651584,1.532077681348416
2022-06-06 12:55:00,70.47864094309178,28.416087869585606,1.5,1.75,4.41122243521364,4.0,3.3206708227904578,0.6793291772095422
2022-06-06 13:00:00,59.63428763405679,28.810304163584117,1.5,1.75,5.124044199323976,2.0,1.5911746822644133,0.4088253177355867
2022-06-06 13:05:00,36.94154968268301,20.335137625266867,1.5,1.75,5.329365267757304,2.0,1.1667136577510586,0.8332863422489414
2022-06-06 13:10:00,48.149021375950724,24.981658016519503,1.5,1.75,5.577060583985313,2.0,1.4912178692889668,0.5087821307110332
2022-06-06 13:15:00,40.90061535079383,22.683966193535174,1.5,1.75,4.706673693204581,2.0,1.411078321237926,0.5889216787620739
2022-06-06 13:20:00,44.62819416633775,38.01727822126745,1.5,1.75,5.512194507813656,2.0,2.4688580624590992,-0.4688580624590992
2022-06-06 13:25:00,28.379032399966295,21.62684375468619,1.5,1.75,5.502701380179965,2.0,1.4690318567640357,0.5309681432359643
2022-06-06 13:30:00,25.304727524580567,22.973638688056344,1.5,1.75,4.423761140367343,2.0,1.635723631178921,0.36427636882107906
2022-06-06 13:35:00,31.98501201498021,20.63199571176169,1.5,1.75,3.7740572559192005,2.0,1.5433818316865728,0.45661816831342716
2022-06-06 13:40:00,25.046170422781543,19.335647746175727,1.5,1.75,3.0495936080010773,2.0,1.52355384382159,0.4764461561784099
2022-06-06 13:45:00,22.42550206238175,15.38062596510701,1.5,1.75,4.040878268759356,2.0,1.280198285465415,0.719801714534585
2022-06-06 13:50:00,18.960769830881546,16.60611315896053,1.5,1.75,2.7873920025872105,2.0,1.464725190867239,0.535274809132761
2022-06-06 13:55:00,22.084935595499314,16.494376617085912,1.5,1.75,3.3083719859607177,2.0,1.547247802099641,0.45275219790035903
2022-06-06 14:00:00,14.76031528110433,15.114210389224326,1.5,1.75,3.2535128700735627,3.5,2.649340542742922,0.8506594572570778
2022-06-06 14:05:00,19.188037187122774,16.85936478079857,1.5,1.75,3.478728237401943,3.5,2.89275531289633,0.6072446871036701
2022-06-06 14:10:00,21.44348490364634,22.32903064260412,1.5,1.75,5.382218340195193,3.5,3.7519130198128243,-0.2519130198128243
2022-06-06 14:15:00,21.485618577393126,24.46208482835426,1.5,1.75,5.0499695951153925,3.5,4.026938769283057,-0.5269387692830572
2022-06-06 14:20:00,23.905029878611348,12.52825892018805,1.5,1.75,5.722366759312086,3.5,2.0213882135166226,1.4786117864833774
2022-06-06 14:25:00,29.99406447154752,16.91895891009499,1.5,1.75,4.496373542044155,3.5,2.676589922456648,0.8234100775433522
2022-06-06 14:30:00,24.600384366703878,35.81152943498443,1.5,1.75,3.0317372683655224,3.5,5.557063723392105,-2.0570637233921047
2022-06-06 14:35:00,32.690200120072504,39.763611597959304,1.5,1.75,1.9044341314925104,3.5,6.054544711544009,-2.5545447115440094
2022-06-06 14:40:00,46.89929500566635,16.942980189484036,1.5,1.75,3.922942999452884,3.5,2.532279148383224,0.9677208516167761
2022-06-06 14:45:00,47.04839610285931,16.60759946897708,1.5,1.75,3.852759022687579,3.5,2.437261403824487,1.062738596175513
2022-06-06 14:50:00,31.35117148021086,13.660251648417812,1.5,1.75,5.537775890080798,3.5,1.9691078499054513,1.5308921500945487
2022-06-06 14:55:00,32.00607162291331,32.32154057593203,1.5,1.75,6.108456388635467,3.5,4.577786022387736,-1.0777860223877358
2022-06-06 15:00:00,32.368715945782654,22.31391724597207,1.5,1.75,6.96268533447816,4.5,3.993637937828061,0.5063620621719389
2022-06-06 15:05:00,47.43438804169655,15.513375732682682,1.5,1.75,5.399359199277897,4.5,2.6679814854545323,1.8320185145454677
2022-06-06 15:10:00,34.47542079775073,15.386292054203036,1.5,1.75,5.194092102157101,4.5,2.5465848661912385,1.9534151338087615
2022-06-06 15:15:00,43.46545198624603,31.146074258858274,1.5,1.75,5.151977200857241,4.5,4.968098254155251,-0.46809825415525097
2022-06-06 15:20:00,53.511808240145854,22.10364586011408,1.5,1.75,5.515106159355359,4.5,3.4023942832192375,1.0976057167807625
2022-06-06 15:25:00,35.22136888600151,32.95220130404827,1.5,1.75,5.671107701724372,4.5,4.900844430448014,-0.4008444304480143
2022-06-06 15:30:00,54.27552605797027,45.130398690642416,1.5,1.75,4.9814282381499915,4.5,6.492589360356521,-1.9925893603565212
2022-06-06 15:35:00,62.67736299753026,20.363698414360343,1.5,1.75,4.696696883543364,4.5,2.8368231929291445,1.6631768070708555
2022-06-06 15:40:00,60.59990691718857,24.289037841089485,1.5,1.75,5.1926087747481535,4.5,3.2798076119445065,1.2201923880554935
2022-06-06 15:45:00,67.50786865231697,28.716888410138225,1.5,1.75,4.314779331833386,4.5,3.762245602470898,0.7377543975291019
2022-06-06 15:50:00,61.801177565999076,27.823091926644377,1.5,1.75,5.041615177320685,4.5,3.5397459746362543,0.9602540253637457
2022-06-06 15:55:00,68.39500694670829,42.691801082316275,1.5,1.75,5.363384438047423,4.5,5.278753701507716,-0.778753701507716
2022-06-06 16:00:00,47.19802279615921,37.95011080778354,1.5,1.75,4.55026988736281,8.75,8.87480580066454,-0.12480580066453939
2022-06-06 16:05:00,64.38634452901589,25.39749570517137,1.5,1.75,5.40106164650323,8.75,5.48302208001809,3.26697791998191
2022-06-06 16:10:00,54.80908410617607,37.28182722181644,1.5,1.75,4.133402124224212,8.75,7.474471998895438,1.2755280011045622
2022-06-06 16:15:00,85.09474470439052,25.368517157100246,1.5,1.75,5.874205300417135,8.75,4.747324485012463,4.002675514987537
2022-06-06 16:20:00,85.07735904691292,27.042134300386778,1.45,1.75,9.348657049675868,8.75,4.744556151000608,4.005443848999392
2022-06-06 16:25:00,120.66351318452749,68.0107378630455,1.45,1.75,9.2106603248259,8.75,11.231279034151106,-2.4812790341511057
2022-06-06 16:30:00,135.15768548177303,70.73268186492996,1.45,1.75,7.247352837584371,8.75,11.032436159136532,-2.282436159136532
2022-06-06 16:35:00,120.41438744663057,69.04196278104077,1.45,1.75,7.610571175123604,8.75,10.202439944485322,-1.452439944485322
2022-06-06 16:40:00,108.04998614969814,65.7251643775388,1.45,1.75,6.6906438023686725,8.75,9.227091952583963,-0.4770919525839634
2022-06-06 16:45:00,118.79844002061581,78.99292373100471,1.45,1.75,5.655722875660162,8.75,10.56206721083407,-1.8120672108340692
2022-06-06 16:50:00,134.95496717240928,123.616626255392,1.45,1.75,3.87963690473097,8.75,15.777913671731376,-7.027913671731376
2022-06-06 16:55:00,160.55933676871118,129.05458622403916,1.45,1.75,3.26566663655265,8.75,15.756326800060354,-7.006326800060354
2022-06-06 17:00:00,180.0,50.24522026945117,1.45,1.75,2.9945485914379284,19.25,12.933867385816505,6.316132614183495
2022-06-06 17:05:00,168.8143956309003,63.40298448622322,1.45,1.75,2.3931098884862676,19.25,15.48730961613402,3.76269038386598
2022-06-06 17:10:00,133.87723991857123,127.96508567662224,1.45,1.75,2.431881121890793,19.25,29.738888607951615,-10.488888607951615
2022-06-06 17:15:00,123.47775048636049,134.05913395384815,1.45,1.75,2.427595907862417,19.25,29.711409886548918,-10.461409886548918
2022-06-06 17:20:00,146.96930324704155,89.81749989928232,1.45,1.75,1.1733492470084306,19.25,19.024577622191945,0.22542237780805507
2022-06-06 17:25:00,162.78237589349658,177.02627783862002,1.45,1.75,1.059559642132088,19.25,35.906383758575075,-16.656383758575075
2022-06-06 17:30:00,180.0,139.15005620209934,1.45,1.75,3.6918421665909955,19.25,27.07565629555203,-7.8256562955520295
2022-06-06 17:35:00,177.75077731639325,122.92160950260285,1.45,1.75,4.136039489128198,19.25,22.98290680711758,-3.7329068071175797
2022-06-06 17:40:00,180.0,118.98060403773601,1.4624785198774795,1.75,5.014813282357639,19.25,21.409091635810622,-2.159091635810622
2022-06-06 17:45:00,180.0,136.6572945261503,1.4624785198774795,1.75,6.7369142350768865,19.25,23.698202727490226,-4.4482027274902265
2022-06-06 17:50:00,180.0,180.0,1.4624785198774795,1.75,5.873470752305286,19.25,32.00312922291003,-12.753129222910033
2022-06-06 17:55:00,180.0,180.0,1.4624785198774795,1.75,5.630629632845332,19.25,32.411102163446216,-13.161102163446216
2022-06-06 18:00:00,180.0,180.0,1.516292222367289,1.75,7.996038712990077,41.0,62.48860306000285,-21.488603060002852
2022-06-06 18:05:00,180.0,180.0,1.516292222367289,1.75,6.052125328050883,41.0,67.55253284319531,-26.55253284319531
2022-06-06 18:10:00,180.0,180.0,1.516292222367289,1.75,6.104360327434485,41.0,67.3785968763962,-26.3785968763962
2022-06-06 18:15:00,170.90408906884392,180.0,1.516292222367289,1.75,7.630195529287382,41.0,63.01635963331191,-22.016359633311907
2022-06-06 18:20:00,180.0,180.0,1.6018871635105998,1.75,8.076189218621991,41.0,56.32241090315671,-15.322410903156708
2022-06-06 18:25:00,147.92514661097894,139.8334000068058,1.6018871635105998,1.75,7.190117656570956,41.0,42.91214591684261,-1.9121459168426114
2022-06-06 18:30:00,151.4101078194685,180.0,1.6018871635105998,1.75,6.127382190729364,41.0,63.40666992835723,-22.406669928357232
2022-06-06 18:35:00,180.0,156.45586835415168,1.6018871635105998,1.75,6.400800131188344,41.0,46.547019605173084,-5.547019605173084
2022-06-06 18:40:00,115.99648356469497,174.8120269165341,1.7095508500440475,1.75,7.593644076088486,41.0,51.22596674105174,-10.225966741051742
2022-06-06 18:45:00,114.72674294200719,159.64792416247084,1.7095508500440475,1.75,6.154208449685629,41.0,46.089203891242214,-5.089203891242214
2022-06-06 18:50:00,180.0,92.85536681549864,1.7095508500440475,1.75,4.8005381089246315,41.0,26.415289118754956,14.584710881245044
2022-06-06 18:55:00,158.27839440129534,99.89552437482931,1.7095508500440475,1.75,6.05278687048002,41.0,28.009116190886107,12.990883809113893
2022-06-06 19:00:00,114.0301491614096,109.04691855286087,1.8163697431080819,1.75,6.505167089203258,48.5,35.65493192927366,12.845068070726342
2022-06-06 19:05:00,104.24176447669566,148.81926071855696,1.8163697431080819,1.75,6.3076318004794345,48.5,47.65003450013639,0.8499654998636075
2022-06-06 19:10:00,116.82814841221581,162.44406493744393,1.8163697431080819,1.75,4.417465659120742,48.5,50.95568510381145,-2.4556851038114473
2022-06-06 19:15:00,105.76658834804203,180.0,1.8163697431080819,1.75,2.7540537407295886,48.5,59.9125291435846,-11.4125291435846
2022-06-06 19:20:00,80.27479102397481,176.4216491678304,1.9166289464912576,1.75,4.0529604322833315,48.5,53.17910922176229,-4.679109221762289
2022-06-06 19:25:00,70.50064789604836,180.0,1.9166289464912576,1.75,4.5641339972590895,48.5,70.49823985743893,-21.998239857438932
2022-06-06 19:30:00,90.57400184046932,124.00392867694255,1.9166289464912576,1.75,5.4270956759569495,48.5,35.97392316143742,12.526076838562581
2022-06-06 19:35:00,116.74165235591214,101.76397839207496,1.9166289464912576,1.75,6.932964304587338,48.5,28.977510438714575,19.522489561285425
2022-06-06 19:40:00,59.67286796065114,105.61469817816025,1.9942921776668479,1.75,6.564928230281062,48.5,29.52934215839169,18.97065784160831
2022-06-06 19:45:00,101.56699162767772,136.8491793330515,1.9942921776668479,1.75,5.38058254590619,48.5,37.58170661484208,10.918293385157916
2022-06-06 19:50:00,70.72884355725931,180.0,1.9942921776668479,1.75,3.9092804124128864,48.5,90.00727778417802,-41.507277784178015
2022-06-06 19:55:00,104.23294863992884,180.0,1.9942921776668479,1.75,3.4635105958910977,48.5,75.38221817567198,-26.88221817567198
2022-06-06 20:00:00,52.34537086613989,180.0,2.0438935379683376,1.75,1.043567024645867,37.75,65.51145962784145,-27.761459627841447
2022-06-06 20:05:00,51.54884913061723,180.0,2.0438935379683376,1.75,1.1904734562429136,37.75,72.3640599416164,-34.614059941616404
2022-06-06 20:10:00,61.825101239011275,180.0,2.0438935379683376,1.75,3.6821566053604693,37.75,63.95688801699487,-26.206888016994867
2022-06-06 20:15:00,83.59051140254385,180.0,2.0438935379683376,1.75,3.58225121940543,37.75,56.28771659470346,-18.53771659470346
2022-06-06 20:20:00,88.1968801792601,122.9408105629154,2.0611565361711977,1.75,3.609397535996454,37.75,24.934283755365616,12.815716244634384
2022-06-06 20:25:00,52.10074716012361,149.53686548307402,2.0611565361711977,1.75,4.814838440097401,37.75,30.324371136088345,7.425628863911655
2022-06-06 20:30:00,58.92614982874712,180.0,2.0611565361711977,1.75,4.9780453668761115,37.75,38.1444974862201,-0.3944974862200965
2022-06-06 20:35:00,68.48685583406314,132.13093148701242,2.0611565361711977,1.75,4.651219453665443,37.75,26.787578678357878,10.962421321642122
2022-06-06 20:40:00,101.4187991483777,139.84871371312357,2.037118369868155,1.75,5.02777136308403,37.75,28.34850540193644,9.401494598063561
2022-06-06 20:45:00,136.15321949846873,180.0,2.037118369868155,1.75,4.529122110735832,37.75,41.74395193040652,-3.993951930406517
2022-06-06 20:50:00,93.34764410743398,180.0,2.037118369868155,1.75,2.7561636215622594,37.75,55.357180043596735,-17.607180043596735
2022-06-06 20:55:00,83.25804002140713,180.0,2.037118369868155,1.75,4.152295352412308,37.75,42.519377035404474,-4.769377035404474
2022-06-06 21:00:00,63.71956169774228,135.55228817431487,1.985294887128117,1.75,5.100972841461849,8.75,6.365618787167775,2.384381212832225
2022-06-06 21:05:00,77.24979276963342,180.0,1.985294887128117,1.75,3.283513106541363,8.75,11.655195392225428,-2.905195392225428
2022-06-06 21:10:00,99.34738420153711,140.31705412551517,1.985294887128117,1.75,0.9841489599520035,8.75,6.593103867053675,2.1568961329463248
2022-06-06 21:15:00,64.08465390552426,172.55240333795234,1.985294887128117,1.75,1.5956004034185414,8.75,8.110046919148422,0.6399530808515781
2022-06-06 21:20:00,92.7122466276439,180.0,1.9180336508908502,1.75,2.0822200101836628,8.75,8.485128812537447,0.26487118746255334
2022-06-06 21:25:00,86.64929173039916,180.0,1.9180336508908502,1.75,2.40388180604619,8.75,11.909055644998963,-3.159055644998963
2022-06-06 21:30:00,81.60694197009273,180.0,1.9180336508908502,1.75,3.245746010523476,8.75,17.379762919257736,-8.629762919257736
2022-06-06 21:35:00,82.07276938730584,180.0,1.9180336508908502,1.75,3.0844275196749322,8.75,17.647607523685767,-8.897607523685767
2022-06-06 21:40:00,155.47526963108635,180.0,1.8379320876281735,1.75,3.1875064651475915,8.75,17.474424640229156,-8.724424640229156
