parque,capacidade,nivel_trafego,dia,data,hora,dia_semana,entradas,saidas,ocupacao,fluxo_total,taxa_fluxo_hora
P046,98,Médio,56,2020-02-25,3,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,4,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,5,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,6,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,7,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,8,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,9,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,10,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,11,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,12,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,13,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,14,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,15,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,16,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,17,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,18,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,19,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,20,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,21,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,22,1,0,0,29,0,0.0
P046,98,Médio,56,2020-02-25,23,1,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,0,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,1,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,2,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,3,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,4,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,6,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,7,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,8,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,9,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,10,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,11,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,12,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,13,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,14,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,15,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,16,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,17,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,18,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,19,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,20,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,21,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,22,2,0,0,29,0,0.0
P046,98,Médio,57,2020-02-26,23,2,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,0,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,1,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,2,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,3,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,4,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,5,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,6,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,7,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,8,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,9,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,10,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,11,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,13,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,14,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,15,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,16,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,17,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,18,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,19,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,20,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,21,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,22,3,0,0,29,0,0.0
P046,98,Médio,58,2020-02-27,23,3,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,0,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,1,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,2,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,3,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,4,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,5,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,6,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,7,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,8,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,9,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,10,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,11,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,12,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,13,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,14,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,15,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,16,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,17,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,18,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,19,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,20,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,21,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,22,4,0,0,29,0,0.0
P046,98,Médio,59,2020-02-28,23,4,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,0,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,1,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,2,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,3,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,4,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,5,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,6,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,7,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,8,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,9,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,10,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,11,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,12,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,13,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,14,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,15,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,16,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,17,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,18,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,19,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,20,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,21,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,22,5,0,0,29,0,0.0
P046,98,Médio,60,2020-02-29,23,5,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,0,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,1,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,2,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,3,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,4,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,5,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,6,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,7,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,8,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,9,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,10,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,11,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,12,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,13,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,14,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,15,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,16,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,17,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,18,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,19,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,20,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,21,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,22,6,0,0,29,0,0.0
P046,98,Médio,61,2020-03-01,23,6,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,0,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,1,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,2,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,3,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,4,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,5,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,6,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,7,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,8,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,9,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,10,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,11,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,12,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,13,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,14,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,15,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,16,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,17,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,18,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,19,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,20,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,21,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,22,0,0,0,29,0,0.0
P046,98,Médio,62,2020-03-02,23,0,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,0,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,1,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,2,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,3,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,4,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,5,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,6,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,7,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,8,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,9,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,10,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,11,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,12,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,13,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,14,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,15,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,16,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,17,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,18,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,19,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,20,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,21,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,22,1,0,0,29,0,0.0
P046,98,Médio,63,2020-03-03,23,1,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,0,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,1,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,2,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,3,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,4,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,5,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,6,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,7,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,8,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,9,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,10,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,11,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,12,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,13,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,14,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,15,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,16,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,17,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,18,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,19,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,20,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,21,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,22,2,0,0,29,0,0.0
P046,98,Médio,64,2020-03-04,23,2,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,0,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,1,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,2,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,3,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,4,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,5,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,6,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,7,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,8,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,9,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,10,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,11,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,12,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,13,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,14,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,15,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,16,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,17,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,18,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,19,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,20,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,21,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,22,3,0,0,29,0,0.0
P046,98,Médio,65,2020-03-05,23,3,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,0,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,1,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,2,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,3,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,4,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,5,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,6,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,7,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,8,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,9,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,10,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,11,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,12,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,13,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,14,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,15,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,16,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,17,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,18,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,19,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,20,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,21,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,22,4,0,0,29,0,0.0
P046,98,Médio,66,2020-03-06,23,4,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,0,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,1,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,2,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,3,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,4,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,5,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,6,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,7,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,8,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,9,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,10,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,11,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,12,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,13,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,14,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,15,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,16,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,17,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,18,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,19,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,20,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,21,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,22,5,0,0,29,0,0.0
P046,98,Médio,67,2020-03-07,23,5,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,0,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,1,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,2,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,3,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,4,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,5,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,6,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,7,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,8,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,10,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,11,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,12,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,13,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,14,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,15,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,16,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,17,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,18,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,19,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,20,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,21,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,22,6,0,0,29,0,0.0
P046,98,Médio,68,2020-03-08,23,6,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,0,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,1,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,2,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,3,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,4,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,5,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,6,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,7,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,8,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,9,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,10,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,11,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,12,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,13,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,14,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,15,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,16,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,18,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,19,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,20,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,21,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,22,0,0,0,29,0,0.0
P046,98,Médio,69,2020-03-09,23,0,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,0,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,1,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,2,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,3,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,4,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,5,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,6,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,7,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,8,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,9,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,10,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,11,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,12,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,13,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,14,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,15,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,16,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,17,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,18,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,19,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,20,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,21,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,22,1,0,0,29,0,0.0
P046,98,Médio,70,2020-03-10,23,1,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,0,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,1,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,2,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,3,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,4,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,5,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,6,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,7,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,8,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,9,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,10,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,11,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,12,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,13,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,14,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,15,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,16,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,17,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,18,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,19,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,20,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,21,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,22,2,0,0,29,0,0.0
P046,98,Médio,71,2020-03-11,23,2,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,0,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,1,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,2,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,3,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,4,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,5,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,6,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,7,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,8,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,9,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,10,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,11,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,12,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,13,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,14,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,15,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,16,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,17,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,18,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,19,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,20,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,21,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,22,3,0,0,29,0,0.0
P046,98,Médio,72,2020-03-12,23,3,0,0,29,0,0.0
P046,98,Médio,73,2020-03-13,0,4,0,0,29,0,0.0
P046,98,Médio,73,2020-03-13,1,4,0,0,29,0,0.0
P046,98,Médio,73,2020-03-13,2,4,0,0,29,0,0.0
P046,98,Médio,73,2020-03-13,3,4,0,0,29,0,0.0
P046,98,Médio,73,2020-03-13,4,4,0,0,29,0,0.0
P046,98,Médio,73,2020-03-13,5,4,0,0,29,0,0.0
P046,98,Médio,73,2020-03-13,6,4,0,0,29,0,0.0
P046,98,Médio,73,2020-03-13,7,4,0,0,29,0,0.0
