hour,parking_lot,capacity,dia_x,date,weekday,entries,exits,occupancy,traffic_score,total_flow,hourly_flow_rate,temp_min_c,temp_max_c
8,P023,180.0,11.0,2022-01-11,1.0,0.0,42.0,34.0,9.0,42.0,42.0,9.8,13.1
9,P023,180.0,11.0,2022-01-11,1.0,1.0,36.0,23.0,7.0,37.0,37.0,9.8,13.1
10,P023,180.0,11.0,2022-01-11,1.0,8.0,218.0,21.0,3.0,226.0,226.0,9.8,13.1
11,P023,180.0,11.0,2022-01-11,1.0,17.0,1.0,26.0,7.0,18.0,18.0,9.8,13.1
12,P023,180.0,11.0,2022-01-11,1.0,16.0,15.0,23.0,7.0,31.0,31.0,9.8,13.1
13,P023,180.0,11.0,2022-01-11,1.0,10.0,2.0,27.0,5.0,12.0,12.0,9.8,13.1
14,P023,180.0,11.0,2022-01-11,1.0,5.0,23.0,22.0,6.0,28.0,28.0,9.8,13.1
15,P023,180.0,11.0,2022-01-11,1.0,2.0,76.0,15.0,3.0,78.0,78.0,9.8,13.1
16,P023,180.0,11.0,2022-01-11,1.0,0.0,15.0,16.0,3.0,15.0,15.0,9.8,13.1
17,P023,180.0,11.0,2022-01-11,1.0,12.0,82.0,20.0,8.0,94.0,94.0,9.8,13.1
18,P023,180.0,11.0,2022-01-11,1.0,58.0,70.0,26.0,7.0,128.0,128.0,9.8,13.1
19,P023,180.0,11.0,2022-01-11,1.0,53.0,4.0,35.0,2.0,57.0,57.0,9.8,13.1
20,P023,180.0,11.0,2022-01-11,1.0,29.0,2.0,42.0,5.0,31.0,31.0,9.8,13.1
21,P023,180.0,11.0,2022-01-11,1.0,100.0,7.0,46.0,5.2,107.0,107.0,9.8,13.1
22,P023,180.0,11.0,2022-01-11,1.0,95.0,9.0,45.0,3.0,104.0,104.0,9.8,13.1
23,P023,180.0,11.0,2022-01-11,1.0,94.0,6.0,45.0,2.0,100.0,100.0,9.8,13.1
0,P023,180.0,12.0,2022-01-12,2.0,38.0,2.0,46.0,1.0,40.0,40.0,,
1,P023,180.0,12.0,2022-01-12,2.0,2.0,0.0,46.0,1.0,2.0,2.0,,
2,P023,180.0,12.0,2022-01-12,2.0,31.0,2.0,46.0,1.0,33.0,33.0,,
3,P023,180.0,12.0,2022-01-12,2.0,1.0,0.0,46.0,5.2,1.0,1.0,,
4,P023,180.0,12.0,2022-01-12,2.0,32.0,6.0,44.0,1.0,38.0,38.0,,
5,P023,180.0,12.0,2022-01-12,2.0,40.0,7.0,44.0,1.0,47.0,47.0,,
6,P023,180.0,12.0,2022-01-12,2.0,0.0,26.0,44.0,3.0,26.0,26.0,,
7,P023,180.0,12.0,2022-01-12,2.0,8.0,10.0,43.0,8.0,18.0,18.0,,
8,P023,180.0,12.0,2022-01-12,2.0,8.0,83.0,33.0,8.0,91.0,91.0,,
9,P023,180.0,12.0,2022-01-12,2.0,1.0,43.0,25.0,3.0,44.0,44.0,,
10,P023,180.0,12.0,2022-01-12,2.0,6.0,86.0,20.0,6.0,92.0,92.0,,
11,P023,180.0,12.0,2022-01-12,2.0,3.0,107.0,15.0,7.0,110.0,110.0,,
12,P023,180.0,12.0,2022-01-12,2.0,4.0,73.0,14.0,7.0,77.0,77.0,,
13,P023,180.0,12.0,2022-01-12,2.0,22.0,118.0,20.0,7.0,140.0,140.0,,
14,P023,180.0,12.0,2022-01-12,2.0,0.0,27.0,12.0,7.0,27.0,27.0,,
15,P023,180.0,12.0,2022-01-12,2.0,5.0,31.0,13.0,3.0,36.0,36.0,,
16,P023,180.0,12.0,2022-01-12,2.0,12.0,6.0,15.0,7.0,18.0,18.0,,
17,P023,180.0,12.0,2022-01-12,2.0,41.0,5.0,20.0,8.0,46.0,46.0,,
18,P023,180.0,12.0,2022-01-12,2.0,22.0,39.0,24.0,2.0,61.0,61.0,,
19,P023,180.0,12.0,2022-01-12,2.0,47.0,3.0,33.0,6.0,50.0,50.0,,
20,P023,180.0,12.0,2022-01-12,2.0,70.0,4.0,40.0,5.0,74.0,74.0,,
21,P023,180.0,12.0,2022-01-12,2.0,144.0,8.0,41.0,3.0,152.0,152.0,,
22,P023,180.0,12.0,2022-01-12,2.0,58.0,7.0,40.0,3.0,65.0,65.0,,
23,P023,180.0,12.0,2022-01-12,2.0,10.0,3.0,40.0,1.0,13.0,13.0,,
0,P023,180.0,13.0,2022-01-13,3.0,7.0,0.0,41.0,2.0,7.0,7.0,10.9,14.8
1,P023,180.0,13.0,2022-01-13,3.0,36.0,2.0,41.0,1.0,38.0,38.0,10.9,14.8
2,P023,180.0,13.0,2022-01-13,3.0,70.0,5.0,42.0,1.0,75.0,75.0,10.9,14.8
3,P023,180.0,13.0,2022-01-13,3.0,3.0,0.0,42.0,5.2,3.0,3.0,10.9,14.8
4,P023,180.0,13.0,2022-01-13,3.0,11.0,1.0,42.0,1.0,12.0,12.0,10.9,14.8
5,P023,180.0,13.0,2022-01-13,3.0,2.0,1.0,42.0,1.0,3.0,3.0,10.9,14.8
6,P023,180.0,13.0,2022-01-13,3.0,0.0,0.0,42.0,1.0,0.0,0.0,10.9,14.8
7,P023,180.0,13.0,2022-01-13,3.0,2.0,9.0,40.0,6.0,11.0,11.0,10.9,14.8
8,P023,180.0,13.0,2022-01-13,3.0,0.0,36.0,36.0,8.0,36.0,36.0,10.9,14.8
9,P023,180.0,13.0,2022-01-13,3.0,2.0,47.0,32.0,7.0,49.0,49.0,10.9,14.8
10,P023,180.0,13.0,2022-01-13,3.0,3.0,79.0,20.0,6.0,82.0,82.0,10.9,14.8
11,P023,180.0,13.0,2022-01-13,3.0,2.0,63.0,15.0,7.0,65.0,65.0,10.9,14.8
12,P023,180.0,13.0,2022-01-13,3.0,15.0,13.0,19.0,7.0,28.0,28.0,10.9,14.8
13,P023,180.0,13.0,2022-01-13,3.0,11.0,8.0,22.0,7.0,19.0,19.0,10.9,14.8
14,P023,180.0,13.0,2022-01-13,3.0,0.0,18.0,16.0,6.0,18.0,18.0,10.9,14.8
15,P023,180.0,13.0,2022-01-13,3.0,3.0,5.0,15.0,6.0,8.0,8.0,10.9,14.8
16,P023,180.0,13.0,2022-01-13,3.0,10.0,57.0,12.0,7.0,67.0,67.0,10.9,14.8
17,P023,180.0,13.0,2022-01-13,3.0,25.0,3.0,20.0,6.0,28.0,28.0,10.9,14.8
18,P023,180.0,13.0,2022-01-13,3.0,29.0,27.0,27.0,6.0,56.0,56.0,10.9,14.8
19,P023,180.0,13.0,2022-01-13,3.0,28.0,2.0,29.0,6.0,30.0,30.0,10.9,14.8
20,P023,180.0,13.0,2022-01-13,3.0,31.0,7.0,35.0,5.0,38.0,38.0,10.9,14.8
21,P023,180.0,13.0,2022-01-13,3.0,1.0,14.0,35.0,4.0,15.0,15.0,10.9,14.8
22,P023,180.0,13.0,2022-01-13,3.0,7.0,2.0,35.0,3.0,9.0,9.0,10.9,14.8
23,P023,180.0,13.0,2022-01-13,3.0,10.0,0.0,37.0,3.0,10.0,10.0,10.9,14.8
0,P023,180.0,14.0,2022-01-14,4.0,1.0,2.0,36.0,2.0,3.0,3.0,8.0,15.2
1,P023,180.0,14.0,2022-01-14,4.0,1.0,0.0,37.0,1.0,1.0,1.0,8.0,15.2
2,P023,180.0,14.0,2022-01-14,4.0,2.0,0.0,37.0,1.0,2.0,2.0,8.0,15.2
3,P023,180.0,14.0,2022-01-14,4.0,0.0,0.0,37.0,5.2,0.0,0.0,8.0,15.2
4,P023,180.0,14.0,2022-01-14,4.0,16.0,1.0,37.0,1.0,17.0,17.0,8.0,15.2
5,P023,180.0,14.0,2022-01-14,4.0,0.0,0.0,37.0,1.0,0.0,0.0,8.0,15.2
6,P023,180.0,14.0,2022-01-14,4.0,0.0,1.0,37.0,3.0,1.0,1.0,8.0,15.2
7,P023,180.0,14.0,2022-01-14,4.0,2.0,2.0,36.0,6.0,4.0,4.0,8.0,15.2
8,P023,180.0,14.0,2022-01-14,4.0,6.0,37.0,31.0,2.0,43.0,43.0,8.0,15.2
9,P023,180.0,14.0,2022-01-14,4.0,2.0,83.0,21.0,7.0,85.0,85.0,8.0,15.2
10,P023,180.0,14.0,2022-01-14,4.0,9.0,10.0,19.0,7.0,19.0,19.0,8.0,15.2
11,P023,180.0,14.0,2022-01-14,4.0,13.0,1.0,24.0,6.0,14.0,14.0,8.0,15.2
12,P023,180.0,14.0,2022-01-14,4.0,8.0,14.0,21.0,7.0,22.0,22.0,8.0,15.2
13,P023,180.0,14.0,2022-01-14,4.0,4.0,2.0,22.0,3.0,6.0,6.0,8.0,15.2
14,P023,180.0,14.0,2022-01-14,4.0,3.0,26.0,18.0,7.0,29.0,29.0,8.0,15.2
15,P023,180.0,14.0,2022-01-14,4.0,9.0,4.0,18.0,6.0,13.0,13.0,8.0,15.2
16,P023,180.0,14.0,2022-01-14,4.0,6.0,61.0,16.0,7.0,67.0,67.0,8.0,15.2
17,P023,180.0,14.0,2022-01-14,4.0,3.0,3.0,17.0,3.0,6.0,6.0,8.0,15.2
18,P023,180.0,14.0,2022-01-14,4.0,16.0,6.0,23.0,7.0,22.0,22.0,8.0,15.2
19,P023,180.0,14.0,2022-01-14,4.0,4.0,6.0,20.0,7.0,10.0,10.0,8.0,15.2
20,P023,180.0,14.0,2022-01-14,4.0,57.0,4.0,32.0,5.0,61.0,61.0,8.0,15.2
21,P023,180.0,14.0,2022-01-14,4.0,19.0,1.0,35.0,4.0,20.0,20.0,8.0,15.2
22,P023,180.0,14.0,2022-01-14,4.0,1.0,0.0,35.0,2.0,1.0,1.0,8.0,15.2
23,P023,180.0,14.0,2022-01-14,4.0,8.0,1.0,35.0,3.0,9.0,9.0,8.0,15.2
0,P023,180.0,15.0,2022-01-15,5.0,2.0,1.0,36.0,3.0,3.0,3.0,8.8,14.9
1,P023,180.0,15.0,2022-01-15,5.0,8.0,0.0,39.0,1.0,8.0,8.0,8.8,14.9
2,P023,180.0,15.0,2022-01-15,5.0,14.0,8.0,39.0,1.0,22.0,22.0,8.8,14.9
3,P023,180.0,15.0,2022-01-15,5.0,0.0,0.0,39.0,1.0,0.0,0.0,8.8,14.9
4,P023,180.0,15.0,2022-01-15,5.0,0.0,0.0,39.0,1.0,0.0,0.0,8.8,14.9
5,P023,180.0,15.0,2022-01-15,5.0,0.0,3.0,38.0,1.0,3.0,3.0,8.8,14.9
6,P023,180.0,15.0,2022-01-15,5.0,0.0,6.0,36.0,1.0,6.0,6.0,8.8,14.9
7,P023,180.0,15.0,2022-01-15,5.0,0.0,2.0,36.0,3.0,2.0,2.0,8.8,14.9
8,P023,180.0,15.0,2022-01-15,5.0,4.0,18.0,27.0,4.0,22.0,22.0,8.8,14.9
9,P023,180.0,15.0,2022-01-15,5.0,0.0,30.0,16.0,6.0,30.0,30.0,8.8,14.9
10,P023,180.0,15.0,2022-01-15,5.0,3.0,32.0,10.0,7.0,35.0,35.0,8.8,14.9
11,P023,180.0,15.0,2022-01-15,5.0,6.0,9.0,9.0,7.0,15.0,15.0,8.8,14.9
12,P023,180.0,15.0,2022-01-15,5.0,2.0,9.0,8.0,5.0,11.0,11.0,8.8,14.9
13,P023,180.0,15.0,2022-01-15,5.0,13.0,2.0,15.0,7.0,15.0,15.0,8.8,14.9
14,P023,180.0,15.0,2022-01-15,5.0,11.0,48.0,12.0,6.0,59.0,59.0,8.8,14.9
15,P023,180.0,15.0,2022-01-15,5.0,1.0,7.0,10.0,3.0,8.0,8.0,8.8,14.9
16,P023,180.0,15.0,2022-01-15,5.0,0.0,7.0,9.0,6.0,7.0,7.0,8.8,14.9
17,P023,180.0,15.0,2022-01-15,5.0,9.0,4.0,12.0,6.0,13.0,13.0,8.8,14.9
18,P023,180.0,15.0,2022-01-15,5.0,9.0,0.0,15.0,6.0,9.0,9.0,8.8,14.9
19,P023,180.0,15.0,2022-01-15,5.0,14.0,14.0,20.0,4.0,28.0,28.0,8.8,14.9
20,P023,180.0,15.0,2022-01-15,5.0,23.0,18.0,26.0,4.0,41.0,41.0,8.8,14.9
21,P023,180.0,15.0,2022-01-15,5.0,14.0,1.0,27.0,5.2,15.0,15.0,8.8,14.9
22,P023,180.0,15.0,2022-01-15,5.0,3.0,0.0,27.0,2.0,3.0,3.0,8.8,14.9
23,P023,180.0,15.0,2022-01-15,5.0,4.0,19.0,30.0,3.0,23.0,23.0,8.8,14.9
0,P023,180.0,16.0,2022-01-16,6.0,12.0,0.0,31.0,1.0,12.0,12.0,8.9,15.6
1,P023,180.0,16.0,2022-01-16,6.0,26.0,3.0,33.0,1.0,29.0,29.0,8.9,15.6
2,P023,180.0,16.0,2022-01-16,6.0,0.0,0.0,33.0,1.0,0.0,0.0,8.9,15.6
3,P023,180.0,16.0,2022-01-16,6.0,0.0,0.0,33.0,1.0,0.0,0.0,8.9,15.6
4,P023,180.0,16.0,2022-01-16,6.0,2.0,0.0,33.0,1.0,2.0,2.0,8.9,15.6
5,P023,180.0,16.0,2022-01-16,6.0,2.0,1.0,33.0,1.0,3.0,3.0,8.9,15.6
6,P023,180.0,16.0,2022-01-16,6.0,1.0,2.0,32.0,1.0,3.0,3.0,8.9,15.6
7,P023,180.0,16.0,2022-01-16,6.0,8.0,30.0,31.0,1.0,38.0,38.0,8.9,15.6
8,P023,180.0,16.0,2022-01-16,6.0,1.0,3.0,29.0,1.0,4.0,4.0,8.9,15.6
9,P023,180.0,16.0,2022-01-16,6.0,0.0,10.0,27.0,1.0,10.0,10.0,8.9,15.6
10,P023,180.0,16.0,2022-01-16,6.0,0.0,2.0,24.0,5.0,2.0,2.0,8.9,15.6
11,P023,180.0,16.0,2022-01-16,6.0,0.0,4.0,24.0,3.0,4.0,4.0,8.9,15.6
12,P023,180.0,16.0,2022-01-16,6.0,0.0,8.0,22.0,4.0,8.0,8.0,8.9,15.6
13,P023,180.0,16.0,2022-01-16,6.0,0.0,19.0,14.0,2.0,19.0,19.0,8.9,15.6
14,P023,180.0,16.0,2022-01-16,6.0,1.0,33.0,11.0,5.0,34.0,34.0,8.9,15.6
15,P023,180.0,16.0,2022-01-16,6.0,7.0,0.0,14.0,5.0,7.0,7.0,8.9,15.6
16,P023,180.0,16.0,2022-01-16,6.0,15.0,1.0,18.0,7.0,16.0,16.0,8.9,15.6
17,P023,180.0,16.0,2022-01-16,6.0,6.0,0.0,21.0,7.0,6.0,6.0,8.9,15.6
18,P023,180.0,16.0,2022-01-16,6.0,6.0,3.0,24.0,5.0,9.0,9.0,8.9,15.6
19,P023,180.0,16.0,2022-01-16,6.0,10.0,1.0,26.0,5.0,11.0,11.0,8.9,15.6
20,P023,180.0,16.0,2022-01-16,6.0,10.0,1.0,30.0,4.0,11.0,11.0,8.9,15.6
21,P023,180.0,16.0,2022-01-16,6.0,31.0,2.0,31.0,3.0,33.0,33.0,8.9,15.6
22,P023,180.0,16.0,2022-01-16,6.0,0.0,5.0,32.0,1.0,5.0,5.0,8.9,15.6
23,P023,180.0,16.0,2022-01-16,6.0,5.0,0.0,33.0,2.0,5.0,5.0,8.9,15.6
0,P023,180.0,17.0,2022-01-17,0.0,8.0,0.0,34.0,1.0,8.0,8.0,9.4,15.9
1,P023,180.0,17.0,2022-01-17,0.0,2.0,2.0,34.0,1.0,4.0,4.0,9.4,15.9
2,P023,180.0,17.0,2022-01-17,0.0,0.0,0.0,34.0,5.2,0.0,0.0,9.4,15.9
3,P023,180.0,17.0,2022-01-17,0.0,0.0,0.0,34.0,5.2,0.0,0.0,9.4,15.9
4,P023,180.0,17.0,2022-01-17,0.0,11.0,1.0,34.0,1.0,12.0,12.0,9.4,15.9
5,P023,180.0,17.0,2022-01-17,0.0,2.0,1.0,34.0,1.0,3.0,3.0,9.4,15.9
6,P023,180.0,17.0,2022-01-17,0.0,2.0,1.0,32.0,1.0,3.0,3.0,9.4,15.9
7,P023,180.0,17.0,2022-01-17,0.0,1.0,28.0,31.0,6.0,29.0,29.0,9.4,15.9
8,P023,180.0,17.0,2022-01-17,0.0,0.0,21.0,21.0,5.2,21.0,21.0,9.4,15.9
9,P023,180.0,17.0,2022-01-17,0.0,0.0,16.0,14.0,3.0,16.0,16.0,9.4,15.9
10,P023,180.0,17.0,2022-01-17,0.0,22.0,6.0,31.0,3.0,28.0,28.0,9.4,15.9
11,P023,180.0,17.0,2022-01-17,0.0,23.0,13.0,27.0,7.0,36.0,36.0,9.4,15.9
12,P023,180.0,17.0,2022-01-17,0.0,6.0,14.0,25.0,5.0,20.0,20.0,9.4,15.9
13,P023,180.0,17.0,2022-01-17,0.0,13.0,15.0,32.0,6.0,28.0,28.0,9.4,15.9
14,P023,180.0,17.0,2022-01-17,0.0,1.0,6.0,31.0,5.2,7.0,7.0,9.4,15.9
15,P023,180.0,17.0,2022-01-17,0.0,3.0,0.0,32.0,2.0,3.0,3.0,9.4,15.9
16,P023,180.0,17.0,2022-01-17,0.0,1.0,5.0,31.0,0.0,6.0,6.0,9.4,15.9
17,P023,180.0,17.0,2022-01-17,0.0,17.0,11.0,39.0,8.0,28.0,28.0,9.4,15.9
18,P023,180.0,17.0,2022-01-17,0.0,32.0,1.0,45.0,2.0,33.0,33.0,9.4,15.9
19,P023,180.0,17.0,2022-01-17,0.0,57.0,4.0,50.0,2.0,61.0,61.0,9.4,15.9
20,P023,180.0,17.0,2022-01-17,0.0,10.0,0.0,53.0,5.0,10.0,10.0,9.4,15.9
21,P023,180.0,17.0,2022-01-17,0.0,15.0,5.0,56.0,1.0,20.0,20.0,9.4,15.9
22,P023,180.0,17.0,2022-01-17,0.0,4.0,4.0,57.0,3.0,8.0,8.0,9.4,15.9
23,P023,180.0,17.0,2022-01-17,0.0,3.0,2.0,58.0,2.0,5.0,5.0,9.4,15.9
0,P023,180.0,18.0,2022-01-18,1.0,26.0,4.0,58.0,2.0,30.0,30.0,7.5,15.3
1,P023,180.0,18.0,2022-01-18,1.0,60.0,4.0,59.0,1.0,64.0,64.0,7.5,15.3
2,P023,180.0,18.0,2022-01-18,1.0,1.0,3.0,59.0,5.2,4.0,4.0,7.5,15.3
3,P023,180.0,18.0,2022-01-18,1.0,0.0,5.0,59.0,5.2,5.0,5.0,7.5,15.3
4,P023,180.0,18.0,2022-01-18,1.0,0.0,9.0,59.0,1.0,9.0,9.0,7.5,15.3
5,P023,180.0,18.0,2022-01-18,1.0,0.0,5.0,59.0,1.0,5.0,5.0,7.5,15.3
6,P023,180.0,18.0,2022-01-18,1.0,0.0,10.0,59.0,3.0,10.0,10.0,7.5,15.3
7,P023,180.0,18.0,2022-01-18,1.0,29.0,11.0,57.0,8.0,40.0,40.0,7.5,15.3
8,P023,180.0,18.0,2022-01-18,1.0,0.0,49.0,49.0,9.0,49.0,49.0,7.5,15.3
9,P023,180.0,18.0,2022-01-18,1.0,4.0,16.0,44.0,8.0,20.0,20.0,7.5,15.3
10,P023,180.0,18.0,2022-01-18,1.0,0.0,4.0,41.0,7.0,4.0,4.0,7.5,15.3
11,P023,180.0,18.0,2022-01-18,1.0,4.0,90.0,24.0,5.0,94.0,94.0,7.5,15.3
12,P023,180.0,18.0,2022-01-18,1.0,34.0,3.0,31.0,5.0,37.0,37.0,7.5,15.3
13,P023,180.0,18.0,2022-01-18,1.0,4.0,4.0,33.0,6.0,8.0,8.0,7.5,15.3
14,P023,180.0,18.0,2022-01-18,1.0,1.0,36.0,29.0,7.0,37.0,37.0,7.5,15.3
15,P023,180.0,18.0,2022-01-18,1.0,0.0,14.0,22.0,4.0,14.0,14.0,7.5,15.3
16,P023,180.0,18.0,2022-01-18,1.0,8.0,3.0,23.0,2.0,11.0,11.0,7.5,15.3
17,P023,180.0,18.0,2022-01-18,1.0,19.0,3.0,33.0,7.0,22.0,22.0,7.5,15.3
18,P023,180.0,18.0,2022-01-18,1.0,10.0,1.0,40.0,7.0,11.0,11.0,7.5,15.3
19,P023,180.0,18.0,2022-01-18,1.0,64.0,4.0,47.0,7.0,68.0,68.0,7.5,15.3
20,P023,180.0,18.0,2022-01-18,1.0,23.0,3.0,50.0,5.0,26.0,26.0,7.5,15.3
21,P023,180.0,18.0,2022-01-18,1.0,0.0,2.0,52.0,3.0,2.0,2.0,7.5,15.3
22,P023,180.0,18.0,2022-01-18,1.0,23.0,8.0,53.0,2.0,31.0,31.0,7.5,15.3
23,P023,180.0,18.0,2022-01-18,1.0,2.0,1.0,55.0,2.0,3.0,3.0,7.5,15.3
0,P023,180.0,19.0,2022-01-19,2.0,18.0,1.0,56.0,1.0,19.0,19.0,7.1,14.0
1,P023,180.0,19.0,2022-01-19,2.0,27.0,6.0,56.0,1.0,33.0,33.0,7.1,14.0
2,P023,180.0,19.0,2022-01-19,2.0,0.0,7.0,55.0,1.0,7.0,7.0,7.1,14.0
3,P023,180.0,19.0,2022-01-19,2.0,0.0,6.0,55.0,1.0,6.0,6.0,7.1,14.0
4,P023,180.0,19.0,2022-01-19,2.0,0.0,5.0,55.0,1.0,5.0,5.0,7.1,14.0
5,P023,180.0,19.0,2022-01-19,2.0,4.0,7.0,56.0,1.0,11.0,11.0,7.1,14.0
6,P023,180.0,19.0,2022-01-19,2.0,0.0,2.0,56.0,2.0,2.0,2.0,7.1,14.0
7,P023,180.0,19.0,2022-01-19,2.0,13.0,5.0,55.0,8.0,18.0,18.0,7.1,14.0
8,P023,180.0,19.0,2022-01-19,2.0,0.0,27.0,48.0,2.0,27.0,27.0,7.1,14.0
9,P023,180.0,19.0,2022-01-19,2.0,0.0,20.0,39.0,9.0,20.0,20.0,7.1,14.0
10,P023,180.0,19.0,2022-01-19,2.0,4.0,44.0,30.0,6.0,48.0,48.0,7.1,14.0
11,P023,180.0,19.0,2022-01-19,2.0,2.0,1.0,32.0,5.0,3.0,3.0,7.1,14.0
12,P023,180.0,19.0,2022-01-19,2.0,3.0,1.0,35.0,6.0,4.0,4.0,7.1,14.0
13,P023,180.0,19.0,2022-01-19,2.0,4.0,9.0,32.0,6.0,13.0,13.0,7.1,14.0
14,P023,180.0,19.0,2022-01-19,2.0,0.0,28.0,26.0,7.0,28.0,28.0,7.1,14.0
15,P023,180.0,19.0,2022-01-19,2.0,4.0,29.0,18.0,6.0,33.0,33.0,7.1,14.0
16,P023,180.0,19.0,2022-01-19,2.0,21.0,2.0,24.0,7.0,23.0,23.0,7.1,14.0
17,P023,180.0,19.0,2022-01-19,2.0,21.0,2.0,30.0,8.0,23.0,23.0,7.1,14.0
18,P023,180.0,19.0,2022-01-19,2.0,19.0,2.0,40.0,7.0,21.0,21.0,7.1,14.0
19,P023,180.0,19.0,2022-01-19,2.0,41.0,3.0,48.0,7.0,44.0,44.0,7.1,14.0
20,P023,180.0,19.0,2022-01-19,2.0,38.0,3.0,52.0,5.0,41.0,41.0,7.1,14.0
21,P023,180.0,19.0,2022-01-19,2.0,2.0,3.0,53.0,5.2,5.0,5.0,7.1,14.0
22,P023,180.0,19.0,2022-01-19,2.0,8.0,11.0,53.0,3.0,19.0,19.0,7.1,14.0
23,P023,180.0,19.0,2022-01-19,2.0,15.0,3.0,54.0,3.0,18.0,18.0,7.1,14.0
0,P023,180.0,20.0,2022-01-20,3.0,2.0,5.0,55.0,2.0,7.0,7.0,7.2,11.3
1,P023,180.0,20.0,2022-01-20,3.0,2.0,1.0,56.0,1.0,3.0,3.0,7.2,11.3
2,P023,180.0,20.0,2022-01-20,3.0,3.0,2.0,56.0,1.0,5.0,5.0,7.2,11.3
3,P023,180.0,20.0,2022-01-20,3.0,1.0,5.0,56.0,5.2,6.0,6.0,7.2,11.3
4,P023,180.0,20.0,2022-01-20,3.0,0.0,8.0,56.0,1.0,8.0,8.0,7.2,11.3
5,P023,180.0,20.0,2022-01-20,3.0,0.0,7.0,56.0,1.0,7.0,7.0,7.2,11.3
6,P023,180.0,20.0,2022-01-20,3.0,0.0,5.0,56.0,2.0,5.0,5.0,7.2,11.3
7,P023,180.0,20.0,2022-01-20,3.0,0.0,4.0,55.0,6.0,4.0,4.0,7.2,11.3
8,P023,180.0,20.0,2022-01-20,3.0,0.0,13.0,50.0,6.0,13.0,13.0,7.2,11.3
9,P023,180.0,20.0,2022-01-20,3.0,2.0,22.0,40.0,7.0,24.0,24.0,7.2,11.3
10,P023,180.0,20.0,2022-01-20,3.0,1.0,18.0,36.0,0.0,19.0,19.0,7.2,11.3
11,P023,180.0,20.0,2022-01-20,3.0,4.0,70.0,23.0,6.0,74.0,74.0,7.2,11.3
12,P023,180.0,20.0,2022-01-20,3.0,7.0,4.0,25.0,5.2,11.0,11.0,7.2,11.3
13,P023,180.0,20.0,2022-01-20,3.0,12.0,7.0,30.0,5.2,19.0,19.0,7.2,11.3
14,P023,180.0,20.0,2022-01-20,3.0,11.0,30.0,28.0,5.2,41.0,41.0,7.2,11.3
15,P023,180.0,20.0,2022-01-20,3.0,14.0,71.0,26.0,5.0,85.0,85.0,7.2,11.3
16,P023,180.0,20.0,2022-01-20,3.0,13.0,7.0,26.0,5.2,20.0,20.0,7.2,11.3
17,P023,180.0,20.0,2022-01-20,3.0,93.0,9.0,40.0,5.2,102.0,102.0,7.2,11.3
18,P023,180.0,20.0,2022-01-20,3.0,40.0,3.0,42.0,5.2,43.0,43.0,7.2,11.3
19,P023,180.0,20.0,2022-01-20,3.0,9.0,0.0,44.0,5.2,9.0,9.0,7.2,11.3
20,P023,180.0,20.0,2022-01-20,3.0,54.0,5.0,51.0,5.2,59.0,59.0,7.2,11.3
21,P023,180.0,20.0,2022-01-20,3.0,29.0,9.0,53.0,5.2,38.0,38.0,7.2,11.3
22,P023,180.0,20.0,2022-01-20,3.0,22.0,5.0,54.0,5.2,27.0,27.0,7.2,11.3
23,P023,180.0,20.0,2022-01-20,3.0,18.0,2.0,55.0,5.2,20.0,20.0,7.2,11.3
0,P023,180.0,21.0,2022-01-21,4.0,5.0,4.0,54.0,5.2,9.0,9.0,10.7,14.5
1,P023,180.0,21.0,2022-01-21,4.0,4.0,2.0,55.0,5.2,6.0,6.0,10.7,14.5
2,P023,180.0,21.0,2022-01-21,4.0,36.0,8.0,55.0,5.2,44.0,44.0,10.7,14.5
3,P023,180.0,21.0,2022-01-21,4.0,0.0,12.0,55.0,5.2,12.0,12.0,10.7,14.5
4,P023,180.0,21.0,2022-01-21,4.0,0.0,7.0,55.0,5.2,7.0,7.0,10.7,14.5
5,P023,180.0,21.0,2022-01-21,4.0,0.0,7.0,55.0,5.2,7.0,7.0,10.7,14.5
6,P023,180.0,21.0,2022-01-21,4.0,1.0,3.0,55.0,5.2,4.0,4.0,10.7,14.5
7,P023,180.0,21.0,2022-01-21,4.0,1.0,12.0,55.0,5.2,13.0,13.0,10.7,14.5
8,P023,180.0,21.0,2022-01-21,4.0,3.0,34.0,50.0,5.2,37.0,37.0,10.7,14.5
9,P023,180.0,21.0,2022-01-21,4.0,0.0,51.0,44.0,7.0,51.0,51.0,10.7,14.5
10,P023,180.0,21.0,2022-01-21,4.0,4.0,71.0,35.0,0.0,75.0,75.0,10.7,14.5
11,P023,180.0,21.0,2022-01-21,4.0,1.0,39.0,34.0,5.0,40.0,40.0,10.7,14.5
12,P023,180.0,21.0,2022-01-21,4.0,17.0,55.0,37.0,6.0,72.0,72.0,10.7,14.5
13,P023,180.0,21.0,2022-01-21,4.0,4.0,49.0,35.0,7.0,53.0,53.0,10.7,14.5
14,P023,180.0,21.0,2022-01-21,4.0,0.0,12.0,31.0,7.0,12.0,12.0,10.7,14.5
15,P023,180.0,21.0,2022-01-21,4.0,4.0,18.0,30.0,6.0,22.0,22.0,10.7,14.5
16,P023,180.0,21.0,2022-01-21,4.0,17.0,1.0,34.0,7.0,18.0,18.0,10.7,14.5
17,P023,180.0,21.0,2022-01-21,4.0,4.0,12.0,33.0,8.0,16.0,16.0,10.7,14.5
18,P023,180.0,21.0,2022-01-21,4.0,4.0,25.0,33.0,8.0,29.0,29.0,10.7,14.5
